country,points,price,province,region_1,region_2,title,variety,winery,year
US,95,58,California,Russian River Valley,Sonoma,Williams Selyem 2013 Calegari Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,2013
US,95,105,California,Russian River Valley,Sonoma,Williams Selyem 2013 Williams Selyem Estate Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,2013
US,95,70,California,Carneros,Napa-Sonoma,Patz & Hall 2013 Hyde Vineyard Pinot Noir (Carneros),Pinot Noir,Patz & Hall,2013
US,94,160,California,Diamond Mountain District,Napa,Hall 2012 Cabernet Sauvignon (Diamond Mountain District),Cabernet Sauvignon,Hall,2012
US,94,68,California,Marin County,North Coast,Dutton-Goldfield 2013 Devil's Gulch Vineyard Pinot Noir (Marin County),Pinot Noir,Dutton-Goldfield,2013
US,88,40,California,Anderson Valley,,Champ de Rêves 2011 Pinot Noir (Anderson Valley),Pinot Noir,Champ de Rêves,2011
US,88,28,Oregon,Columbia Valley (OR),Oregon Other,Jacob Williams 2009 Hi-Valley Vineyard Syrah (Columbia Valley (OR)),Syrah,Jacob Williams,2009
US,88,40,Oregon,Columbia Gorge (OR),Oregon Other,Wy'East Vineyards 2012 Reserve Pinot Noir (Columbia Gorge (OR)),Pinot Noir,Wy'East Vineyards,2012
US,88,30,California,Santa Maria Valley,Central Coast,Kenneth Volk 2011 Pinot Noir (Santa Maria Valley),Pinot Noir,Kenneth Volk,2011
US,94,70,Washington,Walla Walla Valley (WA),Columbia Valley,La Rata 2012 Red (Walla Walla Valley (WA)),Red Blend,La Rata,2012
US,94,40,California,Russian River Valley,Sonoma,Lynmar 2013 Pinot Noir (Russian River Valley),Pinot Noir,Lynmar,2013
US,94,40,California,San Luis Obispo County,Central Coast,Stolo 2013 Estate Syrah (San Luis Obispo County),Syrah,Stolo,2013
US,91,54,Washington,Columbia Valley (WA),Columbia Valley,Adams Bench 2014 The V Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Adams Bench,2014
US,91,50,Washington,Walla Walla Valley (WA),Columbia Valley,Ardor 2015 Stoney Vine Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Ardor,2015
US,91,41,Washington,Walla Walla Valley (WA),Columbia Valley,Kontos 2013 Alatus Red (Walla Walla Valley (WA)),Red Blend,Kontos,2013
US,91,48,Washington,Columbia Valley (WA),Columbia Valley,Lawrelin 2004 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Lawrelin,2004
US,91,65,Washington,Columbia Valley (WA),Columbia Valley,Chateau Ste. Michelle 2014 Artist Series Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Chateau Ste. Michelle,2014
US,91,36,California,Templeton Gap District,Central Coast,Cloak & Dagger 2013 The Conspirator's Reserve Syrah (Templeton Gap District),Syrah,Cloak & Dagger,2013
US,91,38,California,Anderson Valley,,FEL 2015 Pinot Noir (Anderson Valley),Pinot Noir,FEL,2015
US,91,46,Washington,Wahluke Slope,Columbia Valley,Fielding Hills 2014 Estate Riverbend Vineyard Cabernet Sauvignon (Wahluke Slope),Cabernet Sauvignon,Fielding Hills,2014
US,88,34,California,Edna Valley,Central Coast,Talley 2012 Proprietor Grown Pinot Noir (Edna Valley),Pinot Noir,Talley,2012
US,88,58,California,Sta. Rita Hills,Central Coast,La Montagne 2012 Kessler-Haak VIneyard Theron Pinot Noir (Sta. Rita Hills),Pinot Noir,La Montagne,2012
US,88,65,California,Santa Lucia Highlands,Central Coast,Tantara 2012 Tondre H Block Pinot Noir (Santa Lucia Highlands),Pinot Noir,Tantara,2012
US,88,45,California,Sonoma Coast,Sonoma,Reata 2012 Pinot Noir (Sonoma Coast),Pinot Noir,Reata,2012
US,88,36,California,Arroyo Grande Valley,Central Coast,Talley 2012 Estate Pinot Noir (Arroyo Grande Valley),Pinot Noir,Talley,2012
US,88,40,California,Los Carneros,Napa-Sonoma,La Crema 2012 Pinot Noir (Los Carneros),Pinot Noir,La Crema,2012
US,94,61,California,Stags Leap District,Napa,Chimney Rock 2007 Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Chimney Rock,2007
US,94,34,California,Sonoma Coast,Sonoma,MacRostie 2006 Wildcat Mountain Vineyard Syrah (Sonoma Coast),Syrah,MacRostie,2006
US,94,42,Washington,Yakima Valley,Columbia Valley,Stevens 2007 XY Reserve Cabernet Sauvignon (Yakima Valley),Cabernet Sauvignon,Stevens,2007
US,93,90,California,Santa Barbara County,Central Coast,Tensley 2015 BMT Syrah (Santa Barbara County),Syrah,Tensley,2015
US,93,70,Washington,Wahluke Slope,Columbia Valley,K Vintners 2014 The Hidden Northridge Vineyard Syrah (Wahluke Slope),Syrah,K Vintners,2014
US,93,100,California,Santa Lucia Highlands,Central Coast,Patz & Hall 2014 Pisoni VIneyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Patz & Hall,2014
US,93,38,California,Santa Barbara County,Central Coast,Frequency 2015 Watch Hill Syrah (Santa Barbara County),Syrah,Frequency,2015
US,92,42,California,Arroyo Grande Valley,Central Coast,Laetitia 2015 Reserve du Domaine Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia,2015
US,88,25,New York,Finger Lakes,Finger Lakes,Wagner 2012 Estate Bottled Reserve Pinot Noir (Finger Lakes),Pinot Noir,Wagner,2012
US,88,24,California,Alexander Valley,Sonoma,Bench 2013 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Bench,2013
US,88,30,California,Napa Valley,Napa,Davis Estates 2013 Ravishing Raven Pinot Noir (Napa Valley),Pinot Noir,Davis Estates,2013
US,86,65,Oregon,Dundee Hills,Willamette Valley,Dobbes Family Estate 2005 Meyer Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Dobbes Family Estate,2005
US,86,12,California,Napa Valley,Napa,Leaping Lizard 2004 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Leaping Lizard,2004
US,84,25,California,Napa Valley,Napa,Rutherford Ranch 2014 Two Range Red (Napa Valley),Red Blend,Rutherford Ranch,2014
US,84,19,Oregon,Oregon,Oregon Other,Wine by Joe 2014 Pinot Noir (Oregon),Pinot Noir,Wine by Joe,2014
US,86,12,California,California,California Other,Fetzer NV Anthony's Hill Dark Bold Red (California),Red Blend,Fetzer,
US,86,56,California,Oak Knoll District,Napa,Materra Cunat Family Vineyards 2013 Midnight Red (Oak Knoll District),Bordeaux-style Red Blend,Materra Cunat Family Vineyards,2013
US,86,25,California,Santa Lucia Highlands,Central Coast,White Hart Wine 2014 Pinot Noir (Santa Lucia Highlands),Pinot Noir,White Hart Wine,2014
US,86,16,California,Mendocino,,Bonterra 2014 Made With Organic Grapes Pinot Noir (Mendocino),Pinot Noir,Bonterra,2014
US,86,38,Washington,Walla Walla Valley (WA),Columbia Valley,Chateau Rollat 2011 Rollat Cabernet Sauvignon (Walla Walla Valley (WA)),Cabernet Sauvignon,Chateau Rollat,2011
US,85,35,Washington,Horse Heaven Hills,Columbia Valley,Columbia Crest 2013 Reserve Syrah (Horse Heaven Hills),Syrah,Columbia Crest,2013
US,88,24,California,Sonoma Valley,Sonoma,Gundlach Bundschu 2004 Rhinefarm Vineyard Mountain Cuvée Red (Sonoma Valley),Bordeaux-style Red Blend,Gundlach Bundschu,2004
US,88,27,Washington,Washington,Washington Other,Camaraderie 2003 Cabernet Sauvignon (Washington),Cabernet Sauvignon,Camaraderie,2003
US,88,28,California,Livermore Valley,Central Coast,Wente 2005 Charles Wetmore Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,Wente,2005
US,88,50,California,Livermore Valley,Central Coast,Wente 2005 The Nth Degree Syrah (Livermore Valley),Syrah,Wente,2005
US,88,45,California,Sonoma Valley,Sonoma,Petroni 2005 Estate Syrah (Sonoma Valley),Syrah,Petroni,2005
US,85,38,California,Carneros,Napa-Sonoma,Truchard 2008 Cabernet Sauvignon (Carneros),Cabernet Sauvignon,Truchard,2008
US,85,20,California,Carneros,Napa-Sonoma,Garnet 2010 Pinot Noir (Carneros),Pinot Noir,Garnet,2010
US,85,15,California,California,California Other,A By Acacia 2010 Pinot Noir (California),Pinot Noir,A By Acacia,2010
US,84,38,California,Bennett Valley,Sonoma,MacLaren 2009 Judge Family Vineyard Syrah (Bennett Valley),Syrah,MacLaren,2009
US,82,9,California,Alexander Valley,Sonoma,Kirkland Signature 2012 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Kirkland Signature,2012
US,82,69,California,Sonoma County,Sonoma,Canihan 2012 Exuberance Reserve Estate Pinot Noir (Sonoma County),Pinot Noir,Canihan,2012
US,94,38,California,Russian River Valley,Sonoma,Joseph Swan Vineyards 2011 Trenton View Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Joseph Swan Vineyards,2011
US,94,105,Oregon,Dundee Hills,Willamette Valley,Adelsheim 2013 Winderlea Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Adelsheim,2013
US,94,86,Oregon,Willamette Valley,Willamette Valley,Shea 2013 Homer Pinot Noir (Willamette Valley),Pinot Noir,Shea,2013
US,94,60,Oregon,Dundee Hills,Willamette Valley,Ayoub 2012 Estate Pinot Noir (Dundee Hills),Pinot Noir,Ayoub,2012
US,92,75,California,Oakville,Napa,Sabina Vineyards 2008 Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Sabina Vineyards,2008
US,91,100,California,Napa Valley,Napa,Barbour 2007 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Barbour,2007
US,91,55,California,Russian River Valley,Sonoma,Gary Farrell 2009 Hallberg Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Gary Farrell,2009
US,91,45,Washington,Red Mountain,Columbia Valley,Gorman 2008 The Bully Cabernet Sauvignon (Red Mountain),Cabernet Sauvignon,Gorman,2008
US,91,30,Washington,Columbia Valley (WA),Columbia Valley,Gorman 2009 Zachary's Ladder Red (Columbia Valley (WA)),Red Blend,Gorman,2009
US,91,50,Washington,Columbia Valley (WA),Columbia Valley,Brian Carter Cellars 2008 Trentenaire Red (Columbia Valley (WA)),Red Blend,Brian Carter Cellars,2008
US,87,24,California,Paso Robles,Central Coast,San Simeon 2004 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,San Simeon,2004
US,87,45,California,Sonoma Coast,Sonoma,MacPhail 2006 Pinot Noir (Sonoma Coast),Pinot Noir,MacPhail,2006
US,87,45,California,Alexander Valley,Sonoma,Adobe Road 2004 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Adobe Road,2004
US,87,32,California,Edna Valley,Central Coast,Claiborne & Churchill 2005 Twin Creeks Vineyard Pinot Noir (Edna Valley),Pinot Noir,Claiborne & Churchill,2005
US,85,10,Washington,Columbia Valley (WA),Columbia Valley,Sagelands 2012 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Sagelands,2012
US,85,60,California,Oak Knoll District,Napa,Trefethen 2011 Estate Cabernet Sauvignon (Oak Knoll District),Cabernet Sauvignon,Trefethen,2011
US,85,32,Washington,Wahluke Slope,Columbia Valley,Fielding Hills 2011 Tribute Riverbend Vineyard Red (Wahluke Slope),Red Blend,Fielding Hills,2011
US,90,65,California,Carneros,Napa-Sonoma,Larry Hyde and Sons 2009 Pinot Noir (Carneros),Pinot Noir,Larry Hyde and Sons,2009
US,90,19,Washington,Yakima Valley,Columbia Valley,Salida 2008 Tres Viños Red (Yakima Valley),Red Blend,Salida,2008
US,90,50,California,Napa Valley,Napa,Chiarello Family Vineyards 2008 Eileen Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Chiarello Family Vineyards,2008
US,90,45,California,Sonoma Coast,Sonoma,De Loach 2008 Le Roi Pinot Noir (Sonoma Coast),Pinot Noir,De Loach,2008
US,90,38,California,Napa Valley,Napa,William Knuttel 2006 Trio Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,William Knuttel,2006
US,90,52,California,Santa Maria Valley,Central Coast,Bien Nacido 2007 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Bien Nacido,2007
US,86,30,New York,North Fork of Long Island,Long Island,Waters Crest 2006 Campania Rosso Red (North Fork of Long Island),Red Blend,Waters Crest,2006
US,85,40,California,Napa Valley,Napa,Sodaro 2005 Felicity Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Sodaro,2005
US,85,25,New York,Finger Lakes,Finger Lakes,Keuka Spring 2007 Reserve Cabernet Sauvignon (Finger Lakes),Cabernet Sauvignon,Keuka Spring,2007
US,90,25,California,Sierra Foothills,Sierra Foothills,Ironstone 2005 Reserve Cabernet Sauvignon (Sierra Foothills),Cabernet Sauvignon,Ironstone,2005
US,90,55,California,Napa Valley,Napa,Lionheart 2006 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Lionheart,2006
US,90,42,California,Russian River Valley,Sonoma,Lost Canyon 2007 Saralee's Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon,2007
US,90,40,Washington,Walla Walla Valley (WA),Columbia Valley,Waters 2006 Forgotten Hills Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Waters,2006
US,90,75,California,Napa Valley,Napa,Rubicon Estate 2005 Cask Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Rubicon Estate,2005
US,90,33,California,Rutherford,Napa,Sanctuary 2005 Usibelli Vineyard Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,Sanctuary,2005
US,90,38,California,Russian River Valley,Sonoma,Joseph Swan Vineyards 2005 Great Oak Vineyard Syrah (Russian River Valley),Syrah,Joseph Swan Vineyards,2005
US,84,33,Washington,Columbia Valley (WA),Columbia Valley,Northwest Totem Cellars 2007 Low Man Red (Columbia Valley (WA)),Red Blend,Northwest Totem Cellars,2007
US,84,35,California,Paso Robles,Central Coast,Adelaida 2008 HMR Estate Vineyard Pinot Noir (Paso Robles),Pinot Noir,Adelaida,2008
US,84,28,Washington,Columbia Valley (WA),Columbia Valley,Lake Chelan 2008 Rivers Bend Vineyard Syrah (Columbia Valley (WA)),Syrah,Lake Chelan,2008
US,90,88,California,Napa Valley,Napa,Alpha Omega 2008 Proprietary Red Wine Red (Napa Valley),Bordeaux-style Red Blend,Alpha Omega,2008
US,90,62,California,Sonoma County,Sonoma,Benovia 2009 Cohn Vineyard Pinot Noir (Sonoma County),Pinot Noir,Benovia,2009
US,90,50,Oregon,Willamette Valley,,Clawson Creek 2009 Angela Pinot Noir,Pinot Noir,Clawson Creek,2009
US,90,55,California,Napa Valley,Napa,David Arthur 2008 Meritaggio Red (Napa Valley),Red Blend,David Arthur,2008
US,90,58,California,Paso Robles,Central Coast,Niner 2006 Fog Catcher Red (Paso Robles),Bordeaux-style Red Blend,Niner,2006
US,90,45,California,Livermore Valley,Central Coast,Nottingham Cellars 2008 Supremacy Red (Livermore Valley),Red Blend,Nottingham Cellars,2008
US,90,33,Oregon,Willamette Valley,Willamette Valley,Rex Hill 2009 Pinot Noir (Willamette Valley),Pinot Noir,Rex Hill,2009
US,90,32,California,Russian River Valley,Sonoma,Jigar 2009 Pinot Noir (Russian River Valley),Pinot Noir,Jigar,2009
US,89,15,California,Dunnigan Hills,Central Valley,Matchbook 2015 Estate Bottled Cabernet Sauvignon (Dunnigan Hills),Cabernet Sauvignon,Matchbook,2015
US,89,18,California,Contra Costa County,Central Coast,Three 2014 Old Vines Field Blend Red (Contra Costa County),Red Blend,Three,2014
US,89,16,New York,Finger Lakes,Finger Lakes,Three Brothers 2016 Stony Lonesome Estate Reserve Dry Rosé of Pinot Noir (Finger Lakes),Pinot Noir,Three Brothers,2016
US,89,28,Washington,Columbia Valley (WA),Columbia Valley,J. Bookwalter 2014 1RDRS4 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,J. Bookwalter,2014
US,92,40,California,Dry Creek Valley,Sonoma,Dry Creek Vineyard 2006 The Mariner Red (Dry Creek Valley),Bordeaux-style Red Blend,Dry Creek Vineyard,2006
US,92,65,California,Napa Valley,Napa,Meander 2006 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Meander,2006
US,92,75,California,Napa Valley,Napa,Notre Vin 2006 Cuvee l'Etrier Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Notre Vin,2006
US,92,39,Washington,Yakima Valley,Columbia Valley,Maison Bleue 2008 Liberté Boushey Vineyard Syrah (Yakima Valley),Syrah,Maison Bleue,2008
US,92,54,California,Sta. Rita Hills,Central Coast,Roessler 2008 Clos Pepe Pinot Noir (Sta. Rita Hills),Pinot Noir,Roessler,2008
US,92,45,California,Santa Cruz Mountains,Central Coast,Ghostwriter 2008 Woodruff Family Vineyard Pinot Noir (Santa Cruz Mountains),Pinot Noir,Ghostwriter,2008
US,92,40,California,Carneros,Napa-Sonoma,Kent Rasmussen 2007 Pinot Noir (Carneros),Pinot Noir,Kent Rasmussen,2007
US,91,25,Washington,Columbia Valley (WA),Columbia Valley,Seven Hills 2007 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Seven Hills,2007
US,91,45,Washington,Columbia Valley (WA),Columbia Valley,Sinclair Estate Vineyards 2007 Vixen Red Wine Red (Columbia Valley (WA)),Red Blend,Sinclair Estate Vineyards,2007
US,91,30,Washington,Columbia Valley (WA),Columbia Valley,Tempus Cellars 2007 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Tempus Cellars,2007
US,88,34,California,Sonoma Coast,Sonoma,MacRostie 2014 Pinot Noir (Sonoma Coast),Pinot Noir,MacRostie,2014
US,88,40,Washington,Wahluke Slope,Columbia Valley,Maryhill 2014 Clifton Hill Vineyard Cabernet Sauvignon (Wahluke Slope),Cabernet Sauvignon,Maryhill,2014
US,88,60,Washington,Columbia Valley (WA),Columbia Valley,Matthews 2013 Reserve Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Matthews,2013
US,88,30,Washington,Wahluke Slope,Columbia Valley,:Nota Bene 2013 Arianses Vineyard Red (Wahluke Slope),Bordeaux-style Red Blend,:Nota Bene,2013
US,88,40,Washington,Red Mountain,Columbia Valley,:Nota Bene 2013 Ciel du Cheval Vineyard Red (Red Mountain),Bordeaux-style Red Blend,:Nota Bene,2013
US,88,60,California,Sonoma Valley,Sonoma,Schug 2013 Heritage Reserve Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Schug,2013
US,88,48,California,Sonoma Coast,Sonoma,Sean Minor 2015 Roberts Road Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Sean Minor,2015
US,93,82,California,Anderson Valley,,Goldeneye 2013 Gowan Creek Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Goldeneye,2013
US,93,65,California,Adelaida District,Central Coast,Daou 2013 Micho Red (Adelaida District),Bordeaux-style Red Blend,Daou,2013
US,93,72,California,Anderson Valley,,Donum 2013 Single Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Donum,2013
US,93,28,Oregon,Willamette Valley,Willamette Valley,Love & Squalor 2013 Pinot Noir (Willamette Valley),Pinot Noir,Love & Squalor,2013
US,93,56,California,Santa Barbara County,Central Coast,Silver 2011 Cuvée Leah Mae Pinot Noir (Santa Barbara County),Pinot Noir,Silver,2011
US,93,44,California,Russian River Valley,Sonoma,St. Rose 2014 Nunes Vineyard Ten Block Pinot Noir (Russian River Valley),Pinot Noir,St. Rose,2014
US,92,35,Oregon,Willamette Valley,Willamette Valley,Elizabeth Chambers 2014 Winemaker's Cuvée Pinot Noir (Willamette Valley),Pinot Noir,Elizabeth Chambers,2014
US,88,70,California,Mount Veeder,Napa,Trinchero 2012 Cloud's Nest Vineyard Cabernet Sauvignon (Mount Veeder),Cabernet Sauvignon,Trinchero,2012
US,88,45,California,Santa Lucia Highlands,Central Coast,Edna Valley Vineyard 2013 Reserve Pinot Noir (Santa Lucia Highlands),Pinot Noir,Edna Valley Vineyard,2013
US,88,49,California,Santa Barbara County,Central Coast,Fess Parker 2013 Rodney's Vineyard Syrah (Santa Barbara County),Syrah,Fess Parker,2013
US,88,17,Oregon,Oregon,Oregon Other,Firesteed 2013 Pinot Noir (Oregon),Pinot Noir,Firesteed,2013
US,88,25,California,Sierra Foothills,Sierra Foothills,"Naggiar 2013 Estate Grown, Produced and Bottled Syrah (Sierra Foothills)",Syrah,Naggiar,2013
US,86,14,California,Lodi,Central Valley,Five Rows 2015 Durant Ranch Cabernet Sauvignon (Lodi),Cabernet Sauvignon,Five Rows,2015
US,86,16,California,Monterey,Central Coast,Irony 2014 Black Pinot Noir (Monterey),Pinot Noir,Irony,2014
US,85,30,California,Russian River Valley,Sonoma,Calstar Cellars 2013 Pinot Noir (Russian River Valley),Pinot Noir,Calstar Cellars,2013
US,85,70,California,Coombsville,Napa,J. Moss Wines 2012 Steffensen Vineyard Cabernet Sauvignon (Coombsville),Cabernet Sauvignon,J. Moss Wines,2012
US,85,85,California,Rutherford,Napa,William Harrison 2012 Rutherford Red (Rutherford),Bordeaux-style Red Blend,William Harrison,2012
US,85,14,California,California,California Other,Q & A NV Red (California),Red Blend,Q & A,
US,92,100,California,Carneros,Napa-Sonoma,Donum 2009 Thomas Estate Pinot Noir (Carneros),Pinot Noir,Donum,2009
US,91,66,California,Anderson Valley,,Maggy Hawk 2009 Afleet Pinot Noir (Anderson Valley),Pinot Noir,Maggy Hawk,2009
US,91,32,Washington,Walla Walla Valley (WA),Columbia Valley,Saviah 2009 Une Vallée Red (Walla Walla Valley (WA)),Bordeaux-style Red Blend,Saviah,2009
US,91,25,Washington,Columbia Valley (WA),Columbia Valley,Beast 2009 Wildebeest Red (Columbia Valley (WA)),Red Blend,Beast,2009
